;Xinjiang;Ninxia;Qinghai;Gansu;Shaanxi;Tibet;Yunnan;Guizhou;Sizhou;Cjongqing;Hainan;Guanxi;Guangdong;Hunan;Hubei;Henan;Shandong;Jiangxi;Fujian;Anhui;Zhejiang;Jiangsu;Shanghai;Heilongjiang;Jilin;Liaoning;Inner Mongolia;Shanxi;Hebei;Tianjin;Beijing
17.02.2020 0:00;0,0589356;0,18711;0,1282392;0,4009176;0,770472;0,057186;0,8450892;1,0078992;1,093014;0,7534944;0,131382;0,7277364;5,9255388;0,9484452;0,3639492;1,1439792;1,2603924;0,613818;0,8333604;0,9298476;3,4503408;2,6024004;1,8123588;0,2252448;0,3303828;0,594702;0,6512724;1,0584432;1,7006436;0,846936;2,6313336
18.02.2020 0:00;0,0538812;0,2177604;0,1377;0,4609872;0,90396;0,0499932;0,90882;1,3573656;1,1679228;0,8709768;0,1265868;0,9100512;7,2788868;1,182438;0,3800196;1,2836556;1,494612;0,8758044;1,0722132;1,058994;4,7708028;3,3788664;1,9827828;0,2433564;0,3621996;0,7298424;0,7466256;0,7496712;1,81845;0,8972532;2,1994092
19.02.2020 0:00;0,0520992;0,2285172;0,1483596;0,49167;0,9469224;0,05346;1,012662;1,636038;1,2636324;0,9615996;0,1451196;1,0511532;8,8989192;1,3325148;0,376974;1,3944636;1,6507152;1,117638;1,3595364;1,1713572;5,7648024;3,9358872;2,1216492;0,2235924;0,3541644;0,8593452;0,7780212;0,8414604;1,8885636;0,9774432;2,1466944
20.02.2020 0:00;0,0606204;0,2155248;0,161514;0,5306472;0,9924768;0,0606852;1,0054044;1,6355844;1,301832;1,0184616;0,1803384;1,111806;10,156266;1,4151996;0,40338;1,4266368;1,7367048;1,2569904;1,5624576;1,3316724;7,128486;4,6196244;2,2349844;0,225018;0,4010472;0,8754156;0,7981416;0,881442;2,1067776;0,9939996;2,1308184
21.02.2020 0:00;0,0599724;0,2124792;0,1607364;0,517752;0,9738792;0,0601668;1,053972;1,8677304;1,346058;1,3315104;0,1740204;1,2327876;10,8186192;1,5088356;0,4404132;1,5253272;1,8823752;1,2847572;1,6356492;1,5269796;7,695;5,805918;2,3656536;0,209304;0,4160808;0,8390952;0,7741008;0,942354;2,2053384;1,0038492;1,9199268
22.02.2020 0:00;0,064638;0,2332152;0,1789776;0,5812236;1,1456316;0,0671004;1,2324636;2,0335212;1,5063084;1,407132;0,2146176;1,6257672;13,465926;1,9252404;0,4477032;1,9426392;2,106972;1,654668;2,0295036;1,9393992;8,684172;6,6983112;2,494314;0,197964;0,3947292;0,771768;0,843048;1,1327688;2,383668;1,0901952;1,9823292
23.02.2020 0:00;0,0671652;0,2383344;0,2042496;0,643302;1,2846924;0,0627912;1,3345236;1,9584828;1,658232;1,5259428;0,23652;1,6604028;15,1448616;1,9638936;0,3984228;2,0348172;2,1504204;1,6422264;2,2045284;1,8904428;10,7118612;7,2215064;2,7801144;0,1997784;0,4844772;0,9441684;0,8891532;1,1509776;2,3199048;1,1109312;2,1708324
24.02.2020 0:00;0,073386;0,2513268;0,214326;0,7240752;1,505466;0,0726408;1,5710436;2,1523968;1,8695448;1,792368;0,2556684;1,8269064;14,8232916;2,000376;0,3908088;2,1215196;2,1755952;1,5775884;2,1062916;2,1661668;9,7167924;7,2494028;3,1474656;0,2092068;0,5010984;0,9840204;0,9801972;1,2181104;2,446038;1,2602628;2,7277236
25.02.2020 0:00;0,0777924;0,2757564;0,2568348;0,8281764;1,6525944;0,0794772;1,8114516;2,4358968;2,0610612;1,9181772;0,2945808;2,2053708;17,2324584;2,3422932;0,39609;2,2826772;2,4170076;1,7584776;2,371032;2,4467832;10,7882604;7,7757732;3,2241564;0,2299104;0,5289624;1,1622204;1,1642616;1,3782312;2,6480196;1,3385088;2,2782708
26.02.2020 0:00;0,084888;0,3226392;0,2831436;0,9281628;1,8828288;0,0755568;1,9628568;2,4519024;2,1781224;1,9383948;0,309258;2,1739428;16,7854032;2,3379516;0,402246;2,3858388;2,6100792;1,765152;2,382858;2,5361748;11,0112372;7,9099416;3,1833648;0,2474712;0,5546232;1,2379068;1,2557916;1,4101128;2,7662148;1,3623228;2,2356
27.02.2020 0:00;0,0927936;0,3170664;0,2863836;0,8763552;1,82817;0,1026432;1,9294524;2,4592248;2,1897216;1,8528912;0,319302;2,1664908;15,6165408;2,2291848;0,3816072;2,3193216;2,514726;1,7792136;2,3187708;2,4887088;10,4608908;7,3947816;3,1077108;0,2905632;0,5438664;1,1730096;1,2536208;1,354158;2,7794988;1,3140468;2,1888144
28.02.2020 0:00;0,0912708;0,3203712;0,2657772;0,830088;1,8552888;0,1040688;1,9771452;2,5852284;2,2038156;2,0578536;0,3075408;2,2940496;15,4785492;2,3404788;0,3696192;2,1938364;2,5329672;1,7383248;2,29878;2,5812432;10,0084896;7,0050744;2,9643408;0,2827872;0,536706;1,1257056;1,2428316;1,2684276;2,835324;1,3488444;2,0493648
29.02.2020 0:00;0,097524;0,3649212;0,320598;0,928584;2,1341556;0,11583;1,9911744;2,347218;2,3662692;1,809864;0,3431808;2,2900644;17,237772;2,4154524;0,3853656;2,50938;2,7092556;1,9591956;2,512782;2,8575828;12,0535452;7,9603236;3,265596;0,275076;0,487944;1,1039976;1,327266;1,4116356;3,2520528;1,459134;1,9756548
01.03.2020 0:00;0,108216;0,3827736;0,2962332;0,8744112;2,2026492;0,113076;1,9010376;2,490426;2,4591276;2,1590064;0,3584412;2,1381732;15,43374;2,1744612;0,3720492;2,522826;2,8623456;1,8143676;2,2418856;2,7927504;10,669968;7,2718236;3,1574124;0,3062124;0,555498;1,1520792;1,3217256;1,5132744;2,920698;1,4518764;2,1156228
02.03.2020 0:00;0,1207224;0,3838104;0,3397464;0,9508428;2,4774012;0,1238976;2,1952944;2,6677836;2,5293708;2,0784276;0,4384368;2,4554988;17,4717648;2,5955964;0,3877956;2,7717552;3,1145148;2,0342016;2,519262;3,0143664;11,5895772;8,2929744;4,0390488;0,3166452;0,5668704;1,2547548;1,3989996;1,6616664;3,2570748;1,6247952;2,9654424
03.03.2020 0:00;0,1277208;0,3529332;0,3310308;0,9515556;2,4801876;0,1093824;1,9572516;2,2237092;2,319354;1,8639072;0,3915864;2,1960072;14,2035768;2,3448528;0,3766176;2,8086912;3,1779216;1,9452636;2,3723928;2,9277612;11,6177328;8,0918676;3,4119792;0,323352;0,561168;1,2459744;1,32759;1,554714;3,2219208;1,4857668;2,0580804
