;Xinjiang;Ninxia;Qinghai;Gansu;Shaanxi;Tibet;Yunnan;Guizhou;Sizhou;Cjongqing;Hainan;Guanxi;Guangdong;Hunan;Hubei;Henan;Shandong;Jiangxi;Fujian;Anhui;Zhejiang;Jiangsu;Shanghai;Heilongjiang;Jilin;Liaoning;Inner Mongolia;Shanxi;Hebei;Tianjin;Beijing
2019-03-24 00:00:00;0,5233896;0,7415064;0,4923504;1,5878916;3,1206708;0,1492992;2,040714;2,5222104;4,7648736;3,1884192;0,9776376;2,776356;8,2516644;3,59154;3,7928736;6,260652;6,2813232;3,1167828;2,4105924;6,2134776;7,295508;11,461986;7,3487088;1,4550516;1,5263964;2,4998544;2,5019604;2,9209248;10,5564708;3,7407744;8,6251392
2019-03-25 00:00:00;0,5131512;0,785214;0,4960116;1,6812036;3,5039952;0,1538352;2,1112164;2,7140508;5,0346036;3,5517204;0,9934164;3,0902472;8,6398164;4,0715136;4,3652196;6,916428;6,9381684;3,4722756;2,5644924;7,033392;8,018676;13,0239252;7,6029192;1,5292152;1,6721964;2,820906;2,6512272;3,1078404;12,6252108;3,9150216;8,884242
2019-03-26 00:00:00;0,541566;0,7606872;0,4786128;1,6242444;3,2571072;0,162162;2,0559744;2,5403544;4,672242;3,183786;1,0465848;2,9125332;8,2795284;3,7685736;3,8308464;6,7249116;6,505434;3,0515616;2,5107084;6,1942968;7,2981972;11,1854844;7,2414972;1,4885856;1,563624;2,6675892;2,5645248;2,9572128;10,0595844;3,2652396;8,0945244
2019-03-27 00:00:00;0,552582;0,7560864;0,4826952;1,6160148;3,2465124;0,1545156;2,0470644;2,5621596;4,617648;3,153816;1,0452888;2,8027296;8,3662308;3,72195;3,7403532;6,585948;6,4023372;2,9475252;2,4744204;5,9939028;7,2054684;10,7116992;7,11261;1,502064;1,5316128;2,6030808;2,5303752;2,9387448;9,6652764;3,1729644;8,2378296
2019-03-28 00:00:00;0,552258;0,7385256;0,5000616;1,5843924;3,2271696;0,1692252;2,0728548;2,526066;4,5217764;3,0692844;1,0700748;2,7528012;8,9110044;3,5758908;3,6222552;6,3727236;6,2968428;2,8848636;2,4655104;5,889024;7,075026;10,6318008;7,283358;1,475172;1,5457716;2,5660152;2,5086348;2,8958148;9,8586072;3,18654;8,3285496
2020-01-01 00:00:00;0,6323184;0,6121008;0,3669948;1,0997856;2,6161704;0,2141964;1,6085628;1,98936;3,2555844;2,4477552;0,7053156;2,2653432;9,1938564;2,6522964;2,5612848;4,2543468;4,8010644;2,1924108;2,1561228;4,2119352;7,1000388;8,3959092;5,29821;1,1895012;1,189728;1,8614448;2,05497;2,290842;7,9048224;2,8301724;6,3355608
2020-01-02 00:00:00;0,9938052;0,6642324;0,4267404;1,245618;3,0228552;0,3091284;1,6433928;1,9859256;3,597858;2,4820344;0,8578872;2,4213816;12,7404252;2,9948292;3,1265352;4,9095072;5,9370408;2,4917868;2,808432;4,276152;9,6644016;9,3257892;5,747922;1,671516;1,5943068;2,624724;1,9938312;2,5164432;7,647858;2,885868;6,863454
2020-01-03 00:00:00;1,1567124;0,9659088;0,6107076;1,7683272;4,2176376;0,3791772;2,2685508;2,8377864;5,053752;3,6187884;1,0341432;3,15981;15,473268;4,033476;4,2562584;6,7526136;7,9743852;3,5097624;3,4723728;5,8719492;12,2480424;13,5672408;9,9314748;2,0991312;2,1547944;3,4830648;2,9886732;3,5705124;10,7916624;4,7580696;13,6754892
2020-01-04 00:00:00;1,333098;1,0946988;0,6841584;2,0830932;4,8985884;0,4032828;2,7800172;3,193506;5,6475792;4,064742;1,200096;3,397788;17,586396;4,706586;4,882032;7,58322;9,0773784;3,9920688;3,9506616;6,6780612;13,710384;15,0857964;9,9292068;2,36034;2,4695604;3,8146464;3,6558216;3,8576088;12,729312;5,524524;12,3969528
2020-01-05 00:00:00;1,310904;0,8560404;0,6179004;1,8031248;4,0687272;0,3655044;2,6633124;2,933172;5,5490832;4,13505;1,2065436;3,1979448;17,6421564;4,6366344;4,5833364;6,3165096;8,3809404;3,7738224;4,0815252;6,7428288;14,069538;15,4079172;8,763714;2,2668984;2,3532444;3,6462636;2,9759724;2,4110136;13,2304104;5,1445368;10,382256
2020-01-06 00:00:00;1,4304276;0,8852976;0,633096;1,8338724;3,968838;0,4061664;2,7105192;2,9162268;5,4402516;3,9054312;1,3069512;3,1608468;18,8897184;4,616514;4,6744452;6,1507512;7,7172912;3,6390708;4,2360732;6,0994944;14,8174272;14,906268;9,2387304;2,198178;2,3403816;3,6374832;2,8256364;2,6932824;11,765574;4,6594116;10,0850508
2020-01-07 00:00:00;1,5559128;1,0367028;0,7020432;2,0463516;4,345326;0,404838;2,8488348;3,124494;5,681988;3,989088;1,4022072;3,3487668;20,1342672;4,9542192;5,1074388;6,1332228;7,3423584;3,7557432;4,5757548;6,0042708;15,756282;14,63346;9,4933296;2,2430196;2,4096852;3,9585024;3,1103352;2,7857844;11,4581628;4,835214;11,4374916
2020-01-08 00:00:00;1,7171676;1,1503296;0,7706664;2,3374332;5,046786;0,4051296;3,202902;3,4003152;6,2460396;4,1849136;1,5068592;3,6637272;23,4824832;5,3286336;5,7700512;7,3855476;9,0215856;3,9851676;5,251878;6,487128;18,5389884;15,9161436;10,1351412;2,5029648;2,6454276;4,3938288;3,3889104;3,8527812;12,3543144;5,4946512;12,53151
2020-01-09 00:00:00;2,0668284;1,1146896;0,8536104;2,386908;5,3208252;0,478872;3,7107072;3,8090412;6,8267448;4,5642852;1,7400096;3,9839364;31,140288;5,7146472;6,3150192;8,1834624;10,1090916;4,1498568;6,4040544;6,7020696;24,1191756;17,9872488;11,6495172;2,6925372;2,9560788;4,6417536;3,581172;3,8832372;13,4851068;6,0151572;14,1157404
2020-01-10 00:00:00;1,4279652;0,940086;0,6863292;1,8990936;4,3942824;0,3733128;2,9870208;3,3034716;5,8985496;3,9712032;1,3349772;3,3826572;21,660696;4,9420044;5,3001216;7,3767672;9,0504216;3,6139608;4,7479932;6,185322;16,9764984;15,2336376;10,042704;2,214702;2,482326;3,8947068;3,215862;3,4273044;12,812904;5,3398764;12,0146976
2020-01-11 00:00:00;1,281582;0,9761148;0,6688656;1,9124424;4,568562;0,3380292;3,051918;3,3840828;6,060906;4,5906588;1,2793464;3,5562564;26,2063512;4,9123584;5,1632964;7,0880184;8,56089;3,5882028;5,3005428;6,1841556;19,1143476;16,1178984;12,0849408;2,17728;2,5166376;3,8672964;3,3100812;3,3939648;12,112578;5,6794284;15,5105604
2020-01-12 00:00:00;1,3659516;1,1409012;0,6685416;2,0567844;4,5120564;0,3192372;2,9954772;3,3043464;5,8594104;4,2929676;1,301022;3,4244532;27,8062308;4,5170784;4,6888308;6,5997828;8,3281608;3,3081696;5,1953724;5,7161052;20,64123;15,6505608;9,9519516;2,1389832;2,3524344;3,5893368;3,1997916;3,4023564;12,3112872;5,3388072;11,913318
2020-01-13 00:00:00;1,417014;1,1107044;0,6667272;2,089638;4,507002;0,3151548;3,1451004;3,3144876;5,9013036;4,3447428;1,3031928;3,4055964;29,211516;4,71663;4,6854936;6,4677204;8,1994032;3,283092;5,3994924;6,2997264;22,3616052;16,5664764;9,7406064;2,0398716;2,1390804;3,5049996;3,1584492;3,4101324;13,0371444;5,1239628;11,098134
2020-01-14 00:00:00;1,5156396;1,0958004;0,6914808;2,0161548;4,5430956;0,3096144;3,3208704;3,4534512;5,8087692;4,2637752;1,353672;3,4852032;31,9383324;4,5982404;4,604364;6,2987868;7,6669092;3,3436476;5,9281308;5,9462748;24,9152112;17,1594612;9,9392832;1,8958536;1,8800424;3,32181;3,1457808;3,5459208;10,4011128;4,5200592;10,8683532
2020-01-15 00:00:00;1,5127236;1,03275;0,732564;1,9115676;4,5263124;0,3309012;3,5791632;3,616326;6,050538;4,740282;1,4713164;3,6133128;37,154052;4,637412;4,8552372;6,4390788;7,8998976;3,5494524;6,5801484;6,2304552;28,0910268;18,8779896;10,7847288;1,866402;1,8271008;3,3931548;3,225258;3,5179272;10,4452416;4,6871784;11,939562
2020-01-16 00:00:00;1,487484;0,9235296;0,689148;1,727406;4,3622388;0,3327804;3,8011032;3,8464308;6,393492;4,9557744;1,5995232;3,7542204;44,5119624;4,6116864;4,851414;5,8242564;7,9343388;3,635442;7,4829744;5,9604012;28,3272876;19,6589592;11,5333632;1,8795564;1,7955108;3,5466012;3,09825;2,9909412;10,8618732;4,9217868;13,047156
2020-01-17 00:00:00;1,4762412;1,0311624;0,7244964;1,9165896;4,5416376;0,3385152;4,0560264;4,0428396;6,842556;5,2702164;1,6429716;3,9196548;50,8490784;4,8414996;5,1035184;6,2605224;7,9331076;3,8592288;8,7858756;6,1967592;30,2253768;20,7914688;13,4792424;1,8619956;1,7513172;3,6717624;2,9996244;3,2465448;10,3402656;5,0071932;14,4694836
2020-01-18 00:00:00;1,5392268;1,0848492;0,73224;1,8935208;4,7513628;0,3238704;4,1112036;4,2004332;7,0958592;5,9835024;1,63458;4,1906808;54,271944;5,0032728;5,4207144;6,26211;7,9119828;3,89853;9,2212992;6,2572176;30,4865208;23,549292;17,1798408;1,853442;1,8052632;3,7087632;3,1126032;3,3642864;9,8836848;5,1489108;17,4288348
2020-01-19 00:00:00;1,5758388;1,06353;0,7205436;1,8141084;5,1094476;0,3272724;4,1675472;4,2083712;7,399026;6,1874604;1,6928676;4,2098292;56,2017852;5,190642;5,4872964;6,72867;7,7556852;3,8127672;9,0017244;6,257736;29,2219812;24,655752;17,68311;1,8524052;1,764666;3,7765764;3,1465584;3,285036;10,337706;5,5336608;17,2898064
2020-01-20 00:00:00;1,7509284;1,0799892;0,762048;1,8451476;5,3060184;0,3074436;4,283766;4,4406468;7,8238224;6,7183992;1,7023932;4,306932;58,3637076;5,456808;6,0325236;6,7852728;8,0137188;3,9920688;8,7823116;6,6158208;28,0738872;25,2007848;18,708246;1,872234;1,8119376;3,9163824;3,2808888;3,3446196;10,2437784;5,9718708;19,6568208
2020-01-21 00:00:00;1,9150344;1,25631;0,861516;2,072952;6,1737552;0,34101;4,9372092;5,2501608;9,300906;8,1833328;1,9089756;4,9580748;59,528844;6,4628928;7,2117216;7,9042068;9,18297;4,5803556;9,1042056;7,7626188;28,949562;28,7207856;22,5761256;2,1973356;2,20806;4,6935288;3,7139148;3,7258056;10,69848;7,012818;23,8547592
2020-01-22 00:00:00;1,5894792;1,1862936;0,7987572;1,8682164;5,7438072;0,2741364;4,3190496;4,814964;8,9251308;8,2912896;1,66779;4,342086;41,7907188;5,8622616;6,7953492;6,865884;7,8847344;3,998808;6,7976496;6,7414032;21,037806;24,3252072;21,2782464;2,1184092;2,1650652;4,42017;3,3521688;3,2089284;8,783154;6,6174732;23,8205448
2020-01-23 00:00:00;1,4790924;1,1627388;0,7844688;1,7334648;5,5189836;0,2585844;3,87585;4,6518948;8,7244776;8,8136424;1,4961996;3,771522;30,7141956;5,2720956;6,2147412;6,3479052;6,7729284;3,5535672;5,1552612;6,4132236;16,2501876;21,846348;19,6302852;2,0579508;2,1515544;4,2761196;2,9610036;2,9086128;7,2240012;6,4302984;23,9144724
2020-01-24 00:00:00;1,2743892;0,9794196;0,6846444;1,4048964;4,7556396;0,230688;3,4161588;4,1707872;7,6058676;7,62858;1,2526812;2,7689688;20,611098;4,05648;4,5898812;5,6046816;5,895018;2,7254556;3,4971912;4,9097988;11,6265456;17,4803184;17,0179056;1,6607268;1,7882208;3,4746408;2,4460056;2,553282;6,045516;5,1361128;18,6437052
2020-01-25 00:00:00;0,8124948;0,5898096;0,4222044;0,8788824;2,503062;0,153252;2,0531232;2,3343228;5,1637824;4,7465352;0,9523332;1,606554;9,5510988;2,2664448;4,387122;3,5240508;2,9824848;1,5297984;1,7021664;3,3790608;5,799924;8,79255;7,4295144;1,0392948;1,108404;1,8460224;1,5184584;1,275912;3,926718;2,5204932;8,116686
2020-01-26 00:00:00;0,5334336;0,5424408;0,3327804;0,8849088;2,2620708;0,1154088;2,4473664;2,6210952;5,7206088;4,8229668;1,1880756;2,096442;6,611058;3,1819392;5,1971868;4,8154824;3,9203352;2,5681212;1,6047396;5,2272216;4,6126584;7,2351468;4,1795352;1,3305708;1,574478;2,2997196;1,9614636;1,3617396;6,0188832;2,0054952;5,303232
2020-01-27 00:00:00;0,3616164;0,4593348;0,2741688;1,0398456;2,3172804;0,1046196;2,944026;2,8026648;6,5899008;4,500522;1,4808096;3,1554684;5,37111;5,6583684;1,9801584;6,4868364;5,1103548;4,3692696;1,6940664;7,375698;3,8048616;6,20946;2,8482192;1,7542008;1,8413568;2,4317172;2,0521512;1,516806;5,8443444;1,3991616;3,6684252
2020-01-28 00:00:00;0,2819124;0,3925908;0,2305584;1,1744676;2,1020796;0,1165752;2,618406;2,6469828;6,8146272;3,8085552;1,5440868;3,6556596;4,3536528;6,0638868;0,8701344;5,9558976;4,7121264;4,1450292;1,5233832;8,4770064;2,9054052;5,363982;1,9215468;1,9068048;1,796418;2,1409272;1,8139464;1,5207588;4,9689288;1,0397484;2,4341796
2020-01-29 00:00:00;0,2048004;0,3514428;0,19197;1,1693808;1,8431712;0,1102248;2,1288096;2,4689772;6,462828;3,5039304;1,3961808;3,9465144;3,7874952;6,2552088;0,5431212;5,2742016;3,9137904;3,7735632;1,3401288;6,8904432;2,2622328;4,4387352;1,4327604;1,7391024;1,6166304;1,8734328;1,4939964;1,3853268;4,3576704;0,8480376;1,8136224
2020-01-30 00:00:00;0,1868508;0,3198528;0,1655964;1,131246;1,7107848;0,1171908;1,7417268;2,335068;6,3673776;3,0939732;1,1724588;3,6253008;3,4856244;5,8575636;0,4048056;5,0800608;3,9064032;3,7255464;1,3398696;6,2877708;2,0901564;3,9740868;1,2159396;1,7640828;1,6285212;1,8500076;1,541754;1,5433092;4,9363992;0,840942;1,60623
2020-01-31 00:00:00;0,1708452;0,2767932;0,151794;1,0304496;1,5766164;0,095418;1,4241096;2,0169972;5,2505496;2,7997164;0,9778968;2,9783052;2,981124;5,1165756;0,3676752;4,7593656;3,4516044;3,4025832;1,2711816;5,5252044;1,9023984;3,4540992;1,053162;1,6326684;1,3396428;1,5970284;1,3051692;1,5064704;4,3967124;0,7331472;1,4281272
2020-02-01 00:00:00;0,1378296;0,2262492;0,1355616;0,8090928;1,2740976;0,077598;1,1713896;1,4683032;3,8801592;1,7825508;0,8214696;2,1850236;2,5393176;3,60855;0,3306744;3,325374;2,788668;2,5669224;1,0668024;4,3010676;1,5723072;2,9365092;0,9417708;1,4004576;1,1001744;1,3631328;1,1128104;1,3643964;4,0580676;0,6667272;1,2402396
2020-02-02 00:00:00;0,118098;0,2291328;0,1374408;0,8966052;1,415556;0,0569916;1,2293208;1,6374312;4,5956484;2,2318092;0,7889724;2,4448392;2,7181008;4,4688024;0,481464;4,0041864;2,9690712;2,9775924;1,1756664;4,843476;1,7323308;3,2508864;0,9950364;1,4587452;1,1210076;1,4141952;1,1863908;1,4225544;4,2930324;0,7266996;1,3714596
2020-02-03 00:00:00;0,1158948;0,2146824;0,1240272;0,77679;1,2077424;0,042444;0,9497412;1,244808;3,7718136;1,638792;0,6913512;1,7988804;2,364066;3,2817636;0,3367332;3,1617864;2,6353188;2,3497452;1,1099268;4,1860476;1,4983056;2,9491452;0,9313704;1,1059416;0,8881812;1,1515284;0,9243072;1,3043592;3,8946744;0,6883704;1,2228732
2020-02-04 00:00:00;0,108702;0,1681884;0,1005372;0,5825196;0,913842;0,0335664;0,7270236;0,9153648;2,6795124;1,1593692;0,5053752;1,234602;1,7477856;2,1229776;0,317682;2,069226;1,7082252;1,4033088;0,744876;2,8243728;0,979452;2,0814408;0,7718976;0,7336332;0,617382;0,8308656;0,6801084;0,952074;2,7006696;0,5409828;1,0646316
2020-02-05 00:00:00;0,0971676;0,1617408;0,089424;0,5221584;0,8887644;0,0266976;0,6861996;0,811296;2,5736292;1,0216368;0,471906;1,2704688;1,5228;2,3573592;0,30537;1,903986;1,5552;1,3448916;0,6943968;2,604474;0,8123976;2,0572704;0,68931;0,6513372;0,558738;0,774846;0,63828;0,9009468;2,4180768;0,4882032;0,9950688
2020-02-06 00:00:00;0,08505;0,1480032;0,0866052;0,5178816;0,9207432;0,0219996;0,6954984;0,7908192;3,3593292;1,2089412;0,4787748;1,5169356;1,5502428;3,4775892;0,310554;1,9706328;1,4820084;1,5870816;0,7628904;2,7187812;0,71928;2,003292;0,631476;0,5664816;0,5462964;0,7486992;0,613332;0,8794008;2,0885688;0,4352292;0,8485884
2020-02-07 00:00:00;0,0864756;0,1481004;0,0874476;0,5076432;0,994842;0,024624;0,749736;0,8428212;3,849768;1,3705524;0,4719384;1,9083276;1,579986;4,3288668;0,3036528;2,144718;1,5864336;1,7424072;0,8003124;2,6611092;0,6235704;2,0244168;0,6071436;0,5222232;0,5603256;0,7637652;0,6048756;0,9034416;2,2818996;0,4910544;0,9366192
2020-02-08 00:00:00;0,085212;0,1452168;0,087966;0,54999;1,1350692;0,0213516;0,8058852;0,9116064;3,9754476;1,4425128;0,4818528;2,5682508;1,4999904;5,703696;0,31266;2,9678724;1,7584128;2,1708972;0,8510832;3,163374;0,6402888;2,2673844;0,6105456;0,5274072;0,5525172;0,7593912;0,6316056;1,048626;2,2923324;0,4638384;1,0135044
2020-02-09 00:00:00;0,081648;0,15471;0,090882;0,5174928;1,0177488;0,0183384;0,7614324;0,9384984;3,152682;1,2657384;0,4603392;3,0307932;1,4504508;7,1736516;0,3216996;2,7753516;2,1701196;2,5961472;0,8653068;3,340926;0,7017192;2,688066;0,6260328;0,5370624;0,6203304;0,90234;0,7174008;1,0945368;3,27645;0,523584;0,9475056
2020-02-10 00:00:00;0,0765612;0,152766;0,0952236;0,4693464;0,902178;0,0209628;0,7266024;0,9848628;2,5335504;1,1472516;0,4747248;2,2262688;1,5569172;5,1929424;0,3314844;2,596536;2,342844;2,3590116;0,9106668;2,8149768;0,72495;2,4002244;0,695304;0,5319756;0,6244128;0,9224604;0,7206732;1,0653444;3,5302068;0,6417144;1,0333008
2020-02-11 00:00:00;0,0705024;0,1315116;0,0777276;0,3651804;0,7466904;0,02187;0,6508512;0,8173872;1,8435276;0,7874172;0,3669624;1,5942744;1,352214;2,8298808;0,3215376;1,8258696;1,672326;1,5043644;0,6443388;2,007018;0,5395248;1,7404632;0,6204276;0,460728;0,4974372;0,6698052;0,6091524;0,8823816;2,3997384;0,4481568;0,9017244
2020-02-12 00:00:00;0,0805464;0,1401948;0,073548;0,3448656;0,6946236;0,0189216;0,6623856;0,8775864;1,7417916;0,8093196;0,3133404;1,6090488;1,2923712;2,7213732;0,3378024;1,8356544;1,5073776;1,445202;0,6086664;1,8387972;0,5123088;1,5600276;0,631638;0,4353588;0,4640328;0,6270696;0,590166;0,8258112;2,2114944;0,4298832;0,868644
2020-02-13 00:00:00;0,0914976;0,1428192;0,0780516;0,3898044;0,7746516;0,023652;0,7481808;0,9314352;1,8533772;0,8293752;0,3037176;1,6482204;1,3281408;2,5014096;0,3909384;2,1289068;1,6709004;1,4800644;0,6495876;2,0365992;0,5822928;1,6395372;0,6566832;0,421848;0,513378;0,657072;0,6144012;0,853902;2,234142;0,471906;0,8862696
2020-02-14 00:00:00;0,0959688;0,1492344;0,084078;0,4073976;0,8368596;0,0222264;0,7714116;0,9693108;1,8478692;0,8854272;0,2803572;1,6130664;1,3323204;2,4316524;0,489726;2,2378032;1,6211664;1,536246;0,6051348;2,1562848;0,6093468;1,684314;0,6744384;0,4066848;0,4901472;0,6858756;0,5898096;0,9441036;1,9748124;0,4508136;0,8753508
2020-02-15 00:00:00;0,0755568;0,1344276;0,0758808;0,395442;0,771444;0,018468;0,7485372;0,9753696;1,7662212;0,77436;0,2936412;1,6305948;1,1876868;2,31822;0,4137156;1,9256616;1,2664188;1,7830692;0,6041952;2,0271384;0,5893884;1,5157692;0,6454728;0,3646944;0,4297212;0,4727484;0,4636116;0,9174708;1,7181396;0,359802;0,8263944
2020-02-16 00:00:00;0,0828468;0,1446012;0,0766584;0,4583628;0,8625528;0,0193428;0,79785;1,11456;1,9095912;0,8893476;0,3187188;1,9181124;1,14696;2,5647516;0,3608712;2,0093184;1,3601196;1,9845;0,6623532;1,835622;0,6337116;1,4638644;0,6142392;0,397386;0,405486;0,4729104;0,494424;0,885492;2,2681944;0,5172984;0,8073108
2020-02-17 00:00:00;0,0925344;0,1659528;0,085536;0,49248;0,8920692;0,0201204;0,8696484;1,2202488;1,8653652;0,8586324;0,3212136;1,905282;1,4011056;2,5270704;0,361422;2,2990392;1,8509796;2,2616172;0,7111476;2,5905744;0,748278;1,920996;0,7798032;0,404352;0,4387284;0,6652368;0,583038;1,1976336;3,0536028;0,6372432;0,9084312
2020-02-18 00:00:00;0,0836892;0,176418;0,0864432;0,5440932;1,0065708;0,018954;0,9500328;1,6939044;2,1519432;0,9928332;0,2820096;2,2159656;1,5740892;3,1744224;0,3782376;3,075084;2,0455416;2,9392632;0,9139068;3,5434908;0,864594;2,0843244;0,7797384;0,44307;0,4863564;0,7856028;0,6526332;1,4639292;2,8495152;0,5541696;0,9218124
2020-02-19 00:00:00;0,0781164;0,1989684;0,0828792;0,6072084;1,1563884;0,0199584;1,1251548;2,2075416;2,7161892;1,3142088;0,2757888;2,7456084;1,7213472;3,9182616;0,4023108;3,580038;2,236734;3,410586;1,0798272;4,1151564;1,0220256;2,2178448;0,81486;0,470772;0,5472684;0,7918884;0,7138044;1,4483772;2,8695708;0,5415336;0,9125136
2020-02-20 00:00:00;0,0917244;0,2050272;0,0918864;0,647028;1,2348612;0,021222;1,2394944;2,3949756;3,0171852;1,419768;0,3274668;3,1699836;1,7801532;4,174578;0,4247316;4,3306164;2,3777712;3,872124;1,1964672;4,837806;1,1525004;2,4723144;0,906228;0,4891752;0,5898096;0,8599284;0,7639596;1,4909832;2,9982636;0,5729616;0,9145224
2020-02-21 00:00:00;0,0902988;0,208332;0,1000512;0,6541236;1,2638592;0,0195372;1,3080852;2,1951324;3,5084016;1,3927788;0,3138264;3,7163124;1,8486468;4,3640856;0,4720032;4,4330976;2,5861032;4,354236;1,28628;5,8354344;1,3180644;2,7477144;0,9892692;0,484866;0,615924;0,854874;0,7925364;1,4920524;2,9579256;0,580284;1,0138932
2020-02-22 00:00:00;0,1027404;0,2197368;0,1062396;0,7411176;1,3916124;0,0248832;1,5585696;3,1204116;4,0873572;2,0620008;0,3671244;4,2904404;2,07198;5,8872096;0,5800248;5,6879496;2,767608;4,7178936;1,447794;6,4351584;1,5505992;2,9957688;1,0490148;0,409374;0,5856624;0,8188128;0,8313192;1,589058;3,221856;0,6111936;1,1402208
2020-02-23 00:00:00;0,1057536;0,241218;0,1229904;0,834786;1,5461604;0,025434;1,7570844;3,4999128;4,8334644;2,2173588;0,381672;4,9935852;2,2281804;5,6920644;0,7243668;6,815502;2,9250072;5,0961312;1,478898;7,2002196;1,6631892;3,184272;0,989658;0,3830004;0,6447276;0,987876;0,8976744;1,6589772;3,48624;0,6514344;1,0157724
2020-02-24 00:00:00;0,1131408;0,2601072;0,1529604;0,8905788;1,5881832;0,0275724;1,863324;3,3117984;5,0621112;2,215674;0,384102;4,9389264;2,3820156;5,8876308;0,8178732;6,0906492;2,7878256;5,0230692;1,4628276;7,0663428;1,893942;3,7257732;1,341522;0,4743036;0,6985764;1,0572768;0,95904;1,7032032;4,0480884;0,7782156;1,0876032
2020-02-25 00:00:00;0,122148;0,2899152;0,1599912;0,9548928;1,7248788;0,0282528;2,1132252;3,8280276;5,3796312;2,8408644;0,3470688;6,0572448;2,5189704;7,04862;0,9387252;7,5620304;2,9717928;5,4465372;1,6283592;7,4397852;2,119608;3,8154564;1,3438224;0,5604228;0,7842096;1,1060388;1,0758096;1,7834904;3,7977012;0,721062;1,139832
2020-02-26 00:00:00;0,1266192;0,3190104;0,1826064;1,050084;1,8674064;0,0315252;2,3134896;4,129056;5,9754024;2,8630584;0,3556224;6,1294644;2,6452332;6,1064604;0,9038952;7,7092884;3,2427864;4,9018608;1,5598332;7,49817;2,1020472;3,9784284;1,3404528;0,7057692;0,8426268;1,1636784;1,1514636;1,8608292;3,9595716;0,7655472;1,178226
2020-02-27 00:00:00;0,1318032;0,3208248;0,1718172;1,0354392;1,8130068;0,032562;2,4184332;4,3134768;5,913162;2,9201472;0,3628152;5,4729108;2,7090288;5,92191;0,4547016;6,8643612;3,0339036;4,7545056;1,4902704;6,8672772;2,1660048;4,0016916;1,4359032;0,7112772;0,8458344;1,1484828;1,1837016;1,6780608;3,7892772;0,7961652;1,160568
2020-02-28 00:00:00;0,1248048;0,32076;0,1764504;1,0464228;1,7752932;0,0344412;2,4913332;4,4620632;6,070302;2,71998;0,3467124;5,5970028;2,7492048;5,8025808;0,32076;6,1224336;2,928798;5,023134;1,491534;6,5220228;2,3314392;4,0634784;1,5032952;0,70956;0,7954524;1,140642;1,1827296;1,5477156;3,6266292;0,8058528;1,2411468
2020-02-29 00:00:00;0,1232172;0,3375108;0,1958904;1,1745;1,9314612;0,0339228;2,4665472;4,7463408;5,7346704;3,099384;0,4015332;5,8041036;2,9935656;6,880788;0,2952288;8,5140396;3,3311412;5,2136784;1,4609484;7,582896;2,4803172;4,2514632;1,6436196;0,634554;0,7928604;1,0864368;1,2097836;1,90755;3,6890316;0,7993728;1,4334408
2020-03-01 00:00:00;0,1326132;0,3247776;0,1849716;1,1305008;1,9135764;0,037422;2,4542028;4,0814604;5,7185028;2,5867512;0,4378212;5,653962;3,1472388;5,573124;0,2945484;6,787638;3,3340248;5,1800148;1,6053552;7,3166004;2,5724628;4,3951248;1,426248;0,61965;0,829116;1,2202488;1,1669184;1,9069992;4,0350636;0,8530272;1,190376
2020-03-02 00:00:00;0,1460268;0,3451248;0,19926;1,1385684;2,094012;0,0401112;2,61873;4,9972464;5,9823684;3,4541316;0,4972428;5,620104;3,1993704;7,10208;0,2897208;8,073432;3,5151084;5,6644272;1,7832312;7,5058812;2,9507652;5,1566544;1,9020744;0,7681716;0,88209;1,2054744;1,2863772;1,9656108;4,898718;1,0318752;1,3171248
2020-03-03 00:00:00;0,143856;0,3397464;0,2041848;1,1175084;1,947402;0,035478;2,4156468;4,8965796;5,7226824;2,947266;0,409698;4,3644744;3,0447576;5,3464212;0,273132;8,279172;3,6329472;4,8514788;1,5191064;7,263432;2,7766152;4,8724092;1,7623008;0,8056584;0,841752;1,1056824;1,1600172;1,89459;4,148172;0,9359712;1,2879
